Fall,Term Code,College,Dept.,Degree,Major Code,Major Name,Conc. Code,Conc. Name,Total,Male,Female,Unknown,Academic Program Code,,Female Pre
2012,120128,KP ,434,MS ,112,Computer Science ,  ,  ,1,1,0,0,10KS1854MS,,0
2012,120128,KP ,434,MS ,112,Computer Science ,1854,CS:BS/MS Program ,9,8,1,0,10KS1854MS,,0.111111111
2012,120128,KP ,434,MS ,4026,Bioinformatics ,4028,Computer Science ,2,2,0,0,10KS4028MS,,0
2012,120128,KP ,434,PHD ,112,Computer Science ,  ,  ,304,252,52,0,10KS0112PHD,,0.171052632
2012,120128,KP ,434,BS ,112,Computer Science ,  ,  ,945,866,79,0,10KP0112BS,,0.083597884
2012,120128,KT ,436,BS ,5201,Media and Cinema Studies ,  ,  ,9,5,4,0,10KT5201BS,,0.444444444
2012,120128,KT ,436,BS ,5201,Media and Cinema Studies ,5205,Media Studies ,49,18,30,1,10KT5201BS,,0.612244898
2012,120128,KT ,436,BS ,5201,Media and Cinema Studies ,3869,Cinema Studies ,56,34,22,0,10KT5201BS,,0.392857143
2012,120128,KV ,438,PHD ,318,Biochemistry ,  ,  ,64,35,29,0,10KS0318PHD,,0.453125
2012,120128,KV ,438,BS ,318,Biochemistry ,  ,  ,160,104,56,0,10KV0318BS,,0.35
2012,120128,LC ,444,DVM ,480,Veterinary Medicine ,5222,Pathobiology Research Scholars ,1,1,0,0,10LC5222DVM,,0
2012,120128,LC ,444,DVM ,480,Veterinary Medicine ,  ,  ,484,96,386,2,10LC0480DVM,,0.797520661
2012,120128,KR ,447,NDEG ,67,Nondegree ,  ,  ,22,6,16,0,10KR0067NDEG,,0.727272727
2012,120128,KV ,451,BALAS ,342,History ,  ,  ,22,8,14,0,10KV8037BALA,,0.636363636
2012,120128,KV ,451,BALAS ,342,History ,3917,Teaching of Social Studies ,1,0,1,0,10KV8037BALA,,1
2012,120128,KV ,451,BALAS ,342,History ,5280,Social Science: History Tchng ,62,31,31,0,10KV0342BALA,,0.5
2012,120128,KV ,451,BALAS ,342,History ,  ,  ,290,194,94,2,10KV0342BALA,,0.324137931
2012,120128,KV ,451,PHD ,342,History ,  ,  ,93,50,43,0,10KS0342PHD,,0.462365591
2012,120128,KV ,461,MA ,283,African Studies ,  ,  ,4,3,1,0,10KS0283MA,,0.25
2012,120128,LM ,468,PHD ,5094,Informatics ,  ,  ,14,14,0,0,10KS5094PHD,,0
2012,120128,KL ,470,BS ,176,Agr & Consumer Economics ,5004,Agri-Finance ,9,6,3,0,10KL5004BS,,0.333333333
2012,120128,KL ,470,BS ,176,Agr & Consumer Economics ,5005,Farm Management ,21,19,2,0,10KL5005BS,,0.095238095
2012,120128,KL ,470,MS ,176,Agr & Consumer Economics ,  ,  ,4,3,1,0,10KS0176MS,,0.25
2012,120128,KL ,470,PHD ,176,Agr & Consumer Economics ,  ,  ,9,5,4,0,10KS0176PHD,,0.444444444
2012,120128,KL ,470,PHD ,5273,Agricultural & Applied Econ ,  ,  ,26,14,12,0,10KS5273PHD,,0.461538462
2012,120128,KL ,470,BS ,176,Agr & Consumer Economics ,5008,Envirnmntal Economics & Policy ,28,20,8,0,10KL5008BS,,0.285714286
2012,120128,KL ,470,MS ,5273,Agricultural & Applied Econ ,  ,  ,28,11,17,0,10KS5273MS,,0.607142857
2012,120128,KL ,470,BS ,176,Agr & Consumer Economics ,5010,"Policy, Intl Trade, & Dvlpmt ",42,21,21,0,10KL5010BS,,0.5
2012,120128,KL ,470,BS ,176,Agr & Consumer Economics ,5316,Finance in Agri-Business ,69,52,17,0,10KL5316BS,,0.246376812
2012,120128,KL ,470,BS ,176,Agr & Consumer Economics ,5003,Agri-Accounting ,93,50,43,0,10KL5003BS,,0.462365591
2012,120128,KL ,470,BS ,176,Agr & Consumer Economics ,5006,Agribusiness Markets & Mgmt ,142,107,35,0,10KL5006BS,,0.246478873
2012,120128,KL ,470,BS ,176,Agr & Consumer Economics ,5007,Consumer Economics & Finance ,107,79,28,0,10KL5007BS,,0.261682243
2012,120128,KL ,470,BS ,176,Agr & Consumer Economics ,5011,Public Policy and Law ,43,20,23,0,10KL5011BS,,0.534883721
2012,120128,KL ,470,BS ,176,Agr & Consumer Economics ,5136,Financial Planning ,77,44,33,0,10KL5136BS,,0.428571429
2012,120128,KL ,483,NDEG ,67,Nondegree ,  ,  ,124,74,50,0,10KL0067NDEG,,0.403225806
2012,120128,KS ,486,NDEG ,67,Nondegree ,  ,  ,39,22,17,0,10KS0067NDEG,,0.435897436
2012,120128,KV ,489,BALAS ,313,Speech Communication ,  ,  ,1,1,0,0,10KV0313BALA,,0
2012,120128,KV ,489,BALAS ,5164,Communication ,  ,  ,18,5,13,0,10KV8037BALA,,0.722222222
2012,120128,KV ,489,PHD ,313,Speech Communication ,  ,  ,5,5,0,0,10KS0313PHD,,0
2012,120128,KV ,489,MA ,5164,Communication ,  ,  ,21,7,14,0,10KS5164MA,,0.666666667
2012,120128,KV ,489,PHD ,5164,Communication ,  ,  ,34,9,25,0,10KS5164PHD,,0.735294118
2012,120128,KV ,489,BALAS ,5164,Communication ,  ,  ,800,345,454,1,10KV5164BALA,,0.5675
2012,120128,KV ,490,BALAS ,443,Religious Studies ,  ,  ,1,0,1,0,10KV0443BALA,,1
2012,120128,KV ,490,BALAS ,443,Religious Studies ,3902,Philosophy of Religion ,1,1,0,0,10KV3902BALA,,0
2012,120128,KV ,490,BALAS ,5197,Religion ,3904,Asian Religions ,1,1,0,0,10KV5197BALA,,0
2012,120128,KV ,490,MA ,5197,Religion ,  ,  ,6,5,1,0,10KS5197MA,,0.166666667
2012,120128,KV ,490,BALAS ,5197,Religion ,  ,  ,10,5,5,0,10KV5197BALA,,0.5
2012,120128,KV ,490,BALAS ,5197,Religion ,3899,Christianity ,3,2,1,0,10KV5197BALA,,0.333333333
2012,120128,KR ,495,AD ,265,Music ,  ,  ,7,2,5,0,10KS0265AD,,0.714285714
2012,120128,KR ,495,AMUSD ,265,Music ,  ,  ,16,7,9,0,10KS0265AMUS,,0.5625
2012,120128,KR ,495,AMUSD ,265,Music ,3930,Choral Music ,8,5,3,0,10KS0265AMUS,,0.375
2012,120128,KR ,495,AMUSD ,265,Music ,5111,Music Composition ,15,10,5,0,10KS0265AMUS,,0.333333333
2012,120128,KR ,495,AMUSD ,265,Music ,5117,Vocal Coaching & Accompanying ,7,3,4,0,10KS0265AMUS,,0.571428571
2012,120128,KR ,495,AMUSD ,265,Music ,5315,Instrmntl Conducting Orchestra ,1,1,0,0,10KS0265AMUS,,0
2012,120128,KR ,495,BME ,168,Music Education ,3932,Elementary General Music ,6,3,3,0,10KR3932BME,,0.5
2012,120128,KR ,495,BMUS ,159,Music Composition ,  ,  ,5,5,0,0,10KR0159BMUS,,0
2012,120128,KR ,495,BMUS ,160,Music History ,  ,  ,3,1,2,0,10KR0160BMUS,,0.666666667
2012,120128,KR ,495,MME ,168,Music Education ,  ,  ,7,5,2,0,10KS0168MME,,0.285714286
2012,120128,KR ,495,MMUS ,265,Music ,  ,  ,3,2,1,0,10KS0265MMUS,,0.333333333
2012,120128,KR ,495,MMUS ,265,Music ,5111,Music Composition ,6,4,2,0,10KS0265MMUS,,0.333333333
2012,120128,KR ,495,MMUS ,265,Music ,5113,Musicology ,6,4,2,0,10KS0265MMUS,,0.333333333
2012,120128,KR ,495,MMUS ,265,Music ,5114,Piano Pedagogy ,7,1,6,0,10KS0265MMUS,,0.857142857
2012,120128,KR ,495,MMUS ,265,Music ,5115,Instrumental Conducting (Band) ,3,3,0,0,10KS0265MMUS,,0
2012,120128,KR ,495,MMUS ,265,Music ,5116,Instrumental Conducting (Orch) ,2,2,0,0,10KS0265MMUS,,0
2012,120128,KR ,495,MMUS ,265,Music ,5117,Vocal Coaching & Accompanying ,2,1,1,0,10KS0265MMUS,,0.5
2012,120128,KR ,495,PHD ,168,Music Education ,  ,  ,3,3,0,0,10KS0168PHD,,0
2012,120128,KR ,495,PHD ,1481,Musicology ,  ,  ,19,10,9,0,10KS1481PHD,,0.473684211
2012,120128,KR ,495,AMUSD ,265,Music ,5110,Performance and Literature ,139,50,88,1,10KS0265AMUS,,0.633093525
2012,120128,KR ,495,BA ,265,Music ,  ,  ,27,13,14,0,10KR0265BA,,0.518518519
2012,120128,KR ,495,BMUS ,161,Open Studies ,  ,  ,4,1,3,0,10KR0161BMUS,,0.75
2012,120128,KR ,495,EDD ,168,Music Education ,  ,  ,3,2,1,0,10KS0168EDD,,0.333333333
2012,120128,KR ,495,MMUS ,265,Music ,5110,Performance and Literature ,42,17,25,0,10KS0265MMUS,,0.595238095
2012,120128,KR ,495,MMUS ,265,Music ,5118,Jazz Performance ,16,12,4,0,10KS0265MMUS,,0.25
2012,120128,KR ,495,AMUSD ,265,Music ,5118,Jazz Performance ,22,21,1,0,10KS0265AMUS,,0.045454545
2012,120128,KR ,495,BME ,168,Music Education ,3930,Choral Music ,35,10,25,0,10KR3930BME,,0.714285714
2012,120128,KR ,495,BMUS ,158,Instrumental Music ,  ,  ,75,35,40,0,10KR0158BMUS,,0.533333333
2012,120128,KR ,495,BMUS ,5045,Jazz Performance ,  ,  ,22,20,2,0,10KR5045BMUS,,0.090909091
2012,120128,KR ,495,BME ,168,Music Education ,3931,Instrumental Music ,112,54,58,0,10KR3931BME,,0.517857143
2012,120128,KR ,495,BMUS ,157,Voice ,  ,  ,34,6,28,0,10KR0157BMUS,,0.823529412
2012,120128,KV ,499,BALAS ,311,English ,  ,  ,1,0,1,0,10KV3916BALA,,1
2012,120128,KV ,499,BALAS ,311,English ,3916,English Teaching Option ,2,0,2,0,10KV8037BALA,,1
2012,120128,KV ,499,BALAS ,420,Rhetoric ,  ,  ,2,1,1,0,10KV8037BALA,,0.5
2012,120128,KV ,499,BALAS ,420,Rhetoric ,3892,Creative Writing ,1,0,1,0,10KV0420BALA,,1
2012,120128,KV ,499,BSLAS ,311,English ,  ,  ,2,1,1,0,10KV0311BSLA,,0.5
2012,120128,KV ,499,MA ,311,English ,  ,  ,20,7,13,0,10KS0311MA,,0.65
2012,120128,KV ,499,PHD ,311,English ,5080,Medieval Studies ,1,0,1,0,10KS0311PHD,,1
2012,120128,KV ,499,BALAS ,311,English ,  ,  ,48,12,35,1,10KV8037BALA,,0.729166667
2012,120128,KV ,499,BALAS ,420,Rhetoric ,  ,  ,10,3,7,0,10KV0420BALA,,0.7
2012,120128,KV ,499,BALAS ,420,Rhetoric ,3892,Creative Writing ,10,3,7,0,10KV8037BALA,,0.7
2012,120128,KV ,499,MFA ,1136,Creative Writing ,  ,  ,16,4,12,0,10KS1136MFA,,0.75
2012,120128,KV ,499,PHD ,311,English ,  ,  ,100,32,68,0,10KS0311PHD,,0.68
2012,120128,KV ,499,BALAS ,311,English ,3916,English Teaching Option ,72,16,56,0,10KV3916BALA,,0.777777778
2012,120128,KV ,499,BALAS ,420,Rhetoric ,3892,Creative Writing ,70,28,42,0,10KV3892BALA,,0.6
2012,120128,KV ,499,BALAS ,311,English ,  ,  ,379,126,253,0,10KV0311BALA,,0.667546174
2012,120128,KV ,514,BALAS ,308,Classics ,  ,  ,9,6,3,0,10KV0308BALA,,0.333333333
2012,120128,KV ,514,BALAS ,308,Classics ,309,Greek ,1,1,0,0,10KV0309BALA,,0
2012,120128,KV ,514,BALAS ,308,Classics ,310,Latin ,4,1,3,0,10KV0310BALA,,0.75
2012,120128,KV ,514,BALAS ,308,Classics ,3878,Classical Civilization ,3,1,2,0,10KV3878BALA,,0.666666667
2012,120128,KV ,514,BALAS ,308,Classics ,3878,Classical Civilization ,1,0,1,0,10KV8037BALA,,1
2012,120128,KV ,514,PHD ,347,Classical Philology ,  ,  ,9,5,4,0,10KS0347PHD,,0.444444444
2012,120128,KV ,514,MA ,308,Classics ,  ,  ,7,4,3,0,10KS0308MA,,0.428571429
2012,120128,KR ,526,BFA ,149,Crafts ,3933,Ceramics ,3,1,2,0,10KR3933BFA,,0.666666667
2012,120128,KR ,526,BFA ,149,Crafts ,3935,Metals ,11,2,9,0,10KR3935BFA,,0.818181818
2012,120128,KR ,526,BFA ,154,Sculpture ,  ,  ,8,2,6,0,10KR0154BFA,,0.75
2012,120128,KR ,526,EDM ,169,Art Education ,  ,  ,5,1,4,0,10KS0169EDM,,0.8
2012,120128,KR ,526,MA ,250,Art History ,  ,  ,7,0,7,0,10KS0250MA,,1
2012,120128,KR ,526,MFA ,252,Art and Design ,  ,  ,5,3,2,0,10KS0252MFA,,0.4
2012,120128,KR ,526,MFA ,252,Art and Design ,254,Graphic Design ,5,2,3,0,10KS0254MFA,,0.6
2012,120128,KR ,526,MFA ,252,Art and Design ,255,Industrial Design ,7,3,4,0,10KS0255MFA,,0.571428571
2012,120128,KR ,526,MFA ,252,Art and Design ,256,Metals ,5,0,5,0,10KS0256MFA,,1
2012,120128,KR ,526,MFA ,252,Art and Design ,257,Painting ,9,4,5,0,10KS0257MFA,,0.555555556
2012,120128,KR ,526,MFA ,252,Art and Design ,258,Photography ,3,1,2,0,10KS0258MFA,,0.666666667
2012,120128,KR ,526,MFA ,252,Art and Design ,260,Sculpture ,4,0,4,0,10KS0260MFA,,1
2012,120128,KR ,526,NDEG ,252,Art and Design ,  ,  ,1,0,1,0,10KS0252NDEG,,1
2012,120128,KR ,526,PHD ,169,Art Education ,  ,  ,14,6,8,0,10KS0169PHD,,0.571428571
2012,120128,KR ,526,PHD ,250,Art History ,  ,  ,17,3,14,0,10KS0250PHD,,0.823529412
2012,120128,KR ,526,BFA ,150,History of Art ,  ,  ,8,2,6,0,10KR0150BFA,,0.75
2012,120128,KR ,526,BFA ,169,Art Education ,  ,  ,44,9,35,0,10KR0169BFA,,0.795454545
2012,120128,KR ,526,MA ,169,Art Education ,  ,  ,8,1,7,0,10KS0169MA,,0.875
2012,120128,KR ,526,BFA ,148,Graphic Design ,  ,  ,76,27,49,0,10KR0148BFA,,0.644736842
2012,120128,KR ,526,BFA ,151,Photography ,  ,  ,32,12,20,0,10KR0151BFA,,0.625
2012,120128,KR ,526,BFA ,5128,New Media ,  ,  ,18,8,10,0,10KR5128BFA,,0.555555556
2012,120128,KR ,526,BFA ,153,Painting ,  ,  ,38,12,26,0,10KR0153BFA,,0.684210526
2012,120128,KR ,526,BFA ,152,Industrial Design ,  ,  ,110,55,55,0,10KR0152BFA,,0.5
2012,120128,KR ,526,NONE ,4090,Art Foundation ,  ,  ,123,32,91,0,10KR4090NONE,,0.739837398
2012,120128,KL ,538,BS ,2,Animal Sciences ,6,"Companion,Rec,Lab An Sci ",7,1,6,0,10KL0006BS,,0.857142857
2012,120128,KL ,538,BS ,2,Animal Sciences ,7,Food Animal Science ,3,2,1,0,10KL0007BS,,0.333333333
2012,120128,KL ,538,BS ,2,Animal Sciences ,8,"Science, Biotech & Pre-VetMed ",17,2,15,0,10KL0008BS,,0.882352941
2012,120128,KL ,538,BS ,2,Animal Sciences ,5267,Technology and Management ,22,11,11,0,10KL0002BS,,0.5
2012,120128,KL ,538,MS ,2,Animal Sciences ,  ,  ,38,20,18,0,10KS0002MS,,0.473684211
2012,120128,KL ,538,MS ,4026,Bioinformatics ,5099,Animal Science ,1,1,0,0,10KS5099MS,,0
2012,120128,KL ,538,PHD ,2,Animal Sciences ,  ,  ,51,33,18,0,10KS0002PHD,,0.352941176
2012,120128,KL ,538,BS ,2,Animal Sciences ,5268,Companion Animal & Equine Sci ,88,13,75,0,10KL0002BS,,0.852272727
2012,120128,KL ,538,BS ,2,Animal Sciences ,5269,"Science, Pre-Vet Med and Med ",361,61,300,0,10KL0002BS,,0.831024931
2012,120128,KP ,545,MS ,5244,Financial Engineering ,  ,  ,100,67,33,0,10KS5244MS,,0.33
2012,120128,KP ,545,NONE ,5198,Engineering Undesignated ,  ,  ,1,0,1,0,10KP5198NONE,,1
2012,120128,KV ,553,BALAS ,287,Russian & E European Studies ,  ,  ,1,0,1,0,10KV0287BALA,,1
2012,120128,KV ,553,BALAS ,4097,"Russian, E Eur, Eurasian St ",  ,  ,3,2,1,0,10KV4097BALA,,0.333333333
2012,120128,KV ,553,MA ,4097,"Russian, E Eur, Eurasian St ",  ,  ,3,1,2,0,10KS4097MA,,0.666666667
2012,120128,LG ,568,PHD ,364,Human Res & Industrial Rels ,  ,  ,13,5,8,0,10KS0364PHD,,0.615384615
2012,120128,LG ,568,MHRIR ,364,Human Res & Industrial Rels ,  ,  ,182,60,122,0,10KS0364MHRI,,0.67032967
2012,120128,KR ,569,BFA ,156,Landscape Architecture ,  ,  ,6,4,2,0,10KR0156BFA,,0.333333333
2012,120128,KR ,569,BLA ,156,Landscape Architecture ,  ,  ,51,26,25,0,10KR0156BLA,,0.490196078
2012,120128,KR ,569,BLA ,156,Landscape Architecture ,5095,Five-Year Program ,1,0,1,0,10KR5095BLA,,1
2012,120128,KR ,569,MLA ,156,Landscape Architecture ,  ,  ,42,12,30,0,10KS0156MLA,,0.714285714
2012,120128,KR ,569,PHD ,156,Landscape Architecture ,  ,  ,13,8,5,0,10KS0156PHD,,0.384615385
2012,120128,KN ,570,CAS ,93,Special Education ,  ,  ,1,1,0,0,10KS0093CAS,,0
2012,120128,KN ,570,MS ,93,Special Education ,  ,  ,3,1,2,0,10KS0093MS,,0.666666667
2012,120128,KN ,570,NDEG ,93,Special Education ,  ,  ,5,2,3,0,10KS0093NDEG,,0.6
2012,120128,KN ,570,BS ,93,Special Education ,  ,  ,80,7,73,0,10KN0093BS,,0.9125
2012,120128,KN ,570,PHD ,93,Special Education ,  ,  ,24,2,22,0,10KS0093PHD,,0.916666667
2012,120128,KN ,570,EDM ,93,Special Education ,  ,  ,34,4,30,0,10KS0093EDM,,0.882352941
2012,120128,KV ,580,BALAS ,401,International Studies ,  ,  ,1,0,1,0,10KV8037BALA,,1
2012,120128,KV ,580,BALAS ,463,Individual Plans of Study ,  ,  ,1,0,1,0,10KV0463BALA,,1
2012,120128,KV ,580,BALAS ,3865,Interdisciplinary ,  ,  ,3,0,3,0,10KV3865BALA,,1
2012,120128,KV ,580,BALAS ,3865,Interdisciplinary ,3867,Renaissance Studies ,1,0,1,0,10KV3867BALA,,1
2012,120128,KV ,580,BSLAS ,240,Physics ,  ,  ,2,2,0,0,10KV8037BSLA,,0
2012,120128,KV ,580,BSLAS ,240,Physics ,3919,Physics Teaching Option ,8,7,1,0,10KV3919BSLA,,0.125
2012,120128,KV ,580,BSLAS ,463,Individual Plans of Study ,  ,  ,3,2,1,0,10KV0463BSLA,,0.333333333
2012,120128,KV ,580,BALAS ,401,International Studies ,  ,  ,5,3,2,0,10KV0401BALA,,0.4
2012,120128,KV ,580,BSLAS ,240,Physics ,  ,  ,127,110,17,0,10KV0240BSLA,,0.133858268
2012,120128,KV ,580,BALAS ,150,History of Art ,  ,  ,26,1,25,0,10KV0150BALA,,0.961538462
2012,120128,KV ,580,BALAS ,5206,Global Studies ,  ,  ,29,8,21,0,10KV8037BALA,,0.724137931
2012,120128,KV ,580,BS ,240,Physics ,  ,  ,151,137,14,0,10KV0240BS,,0.092715232
2012,120128,KV ,580,NDEG ,67,Nondegree ,  ,  ,189,93,96,0,10KV0067NDEG,,0.507936508
2012,120128,KV ,580,NONE ,390,General Curriculum ,  ,  ,41,25,16,0,10KV0390NONE,,0.390243902
2012,120128,KV ,580,BALAS ,5206,Global Studies ,  ,  ,239,63,176,0,10KV5206BALA,,0.736401674
2012,120128,KV ,580,NONE ,5246,LAS - Undeclared ,  ,  ,178,58,120,0,10KV5246NONE,,0.674157303
2012,120128,KY ,581,BS ,351,Kinesiology ,4049,Teacher Education K-12 ,22,14,8,0,10KY4049BS,,0.363636364
2012,120128,KY ,581,BS ,5185,Athletic Training ,  ,  ,1,0,1,0,10KY5185BS,,1
2012,120128,KY ,581,MS ,351,Kinesiology ,  ,  ,20,10,10,0,10KS0351MS,,0.5
2012,120128,KY ,581,MS ,350,Rehabilitation ,  ,  ,5,1,4,0,10KS0350MS,,0.8
2012,120128,KY ,581,MSPH ,349,Community Health ,  ,  ,1,1,0,0,10KS0349MSPH,,0
2012,120128,KY ,581,MS ,349,Community Health ,  ,  ,7,1,6,0,10KS0349MS,,0.857142857
2012,120128,KY ,581,PHD ,351,Kinesiology ,  ,  ,45,27,18,0,10KS0351PHD,,0.4
2012,120128,KY ,581,MPH ,1630,Public Health ,  ,  ,32,8,24,0,10KS1630MPH,,0.75
2012,120128,KY ,581,BS ,349,Community Health ,495,Rehab & Disability Studies ,97,29,68,0,10KY0495BS,,0.701030928
2012,120128,KY ,581,PHD ,349,Community Health ,  ,  ,29,9,20,0,10KS0349PHD,,0.689655172
2012,120128,KY ,581,BS ,349,Community Health ,  ,  ,107,45,62,0,10KY0349BS,,0.579439252
2012,120128,KY ,581,BS ,351,Kinesiology ,  ,  ,546,221,325,0,10KY0351BS,,0.595238095
2012,120128,KY ,581,BS ,349,Community Health ,473,Health Education ,170,28,142,0,10KY0473BS,,0.835294118
2012,120128,KY ,581,BS ,349,Community Health ,474,Health Planning & Admin ,263,74,189,0,10KY0474BS,,0.718631179
2012,120128,KV ,583,BSLAS ,329,Statistics ,  ,  ,11,4,7,0,10KV8037BSLA,,0.636363636
2012,120128,KV ,583,BSLAS ,464,Statistics & Computer Science ,  ,  ,20,14,6,0,10KV0464BSLA,,0.3
2012,120128,KV ,583,MS ,329,Statistics ,331,Applied ,4,2,2,0,10KS0331MS,,0.5
2012,120128,KV ,583,MS ,329,Statistics ,5165,Analytics ,11,5,6,0,10KS5165MS,,0.545454545
2012,120128,KV ,583,MS ,329,Statistics ,  ,  ,71,34,37,0,10KS0329MS,,0.521126761
2012,120128,KV ,583,PHD ,329,Statistics ,  ,  ,30,20,10,0,10KS0329PHD,,0.333333333
2012,120128,KV ,583,BSLAS ,329,Statistics ,  ,  ,143,103,40,0,10KV0329BSLA,,0.27972028
2012,120128,KV ,584,PHD ,4094,Cell and Developmental Biology ,  ,  ,39,19,20,0,10KS4094PHD,,0.512820513
2012,120128,KV ,585,BA ,297,Teaching of Spanish ,  ,  ,18,3,15,0,10KV0297BA,,0.833333333
2012,120128,KV ,585,BALAS ,305,Italian ,  ,  ,3,2,1,0,10KV0305BALA,,0.333333333
2012,120128,KV ,585,BALAS ,306,Portuguese ,  ,  ,1,1,0,0,10KV0306BALA,,0
2012,120128,KV ,585,MA ,305,Italian ,  ,  ,1,0,1,0,10KS0305MA,,1
2012,120128,KV ,585,MA ,306,Portuguese ,  ,  ,2,0,2,0,10KS0306MA,,1
2012,120128,KV ,585,MA ,307,Spanish ,  ,  ,12,5,7,0,10KS0307MA,,0.583333333
2012,120128,KV ,585,MA ,307,Spanish ,5122,Spanish Linguistics ,4,1,3,0,10KS0307MA,,0.75
2012,120128,KV ,585,PHD ,305,Italian ,  ,  ,3,1,2,0,10KS0305PHD,,0.666666667
2012,120128,KV ,585,PHD ,306,Portuguese ,  ,  ,1,0,1,0,10KS0306PHD,,1
2012,120128,KV ,585,BALAS ,307,Spanish ,  ,  ,23,3,20,0,10KV8037BALA,,0.869565217
2012,120128,KV ,585,PHD ,307,Spanish ,  ,  ,25,7,18,0,10KS0307PHD,,0.72
2012,120128,KV ,585,BALAS ,307,Spanish ,  ,  ,124,31,93,0,10KV0307BALA,,0.75
2012,120128,LC ,598,MS ,359,VMS-Veterinary Clinical Medcne ,  ,  ,1,0,1,0,10KS0360MS,,1
2012,120128,LC ,598,PHD ,359,VMS-Veterinary Clinical Medcne ,  ,  ,2,0,2,0,10KS0359PHD,,1
2012,120128,LC ,598,MS ,359,VMS-Veterinary Clinical Medcne ,  ,  ,23,8,15,0,10KS0359MS,,0.652173913
2012,120128,KV ,604,PHD ,325,Molecular & Integrative Physi ,  ,  ,16,8,8,0,10KS0325PHD,,0.5
2012,120128,KW ,605,NONE ,5083,Undeclared ,  ,  ,2967,1747,1220,0,10KW5083NONE,,0.411189754
2012,120128,KN ,613,BS ,94,Early Childhood Education ,3957,ECh: Anthropology ,1,0,1,0,10KN3957BS,,1
2012,120128,KN ,613,BS ,94,Early Childhood Education ,3966,ECh: Geography ,2,0,2,0,10KN3966BS,,1
2012,120128,KN ,613,BS ,94,Early Childhood Education ,3968,ECh: Language arts ,4,0,4,0,10KN3968BS,,1
2012,120128,KN ,613,BS ,94,Early Childhood Education ,3969,ECh: Linguistics ,4,1,3,0,10KN3969BS,,0.75
2012,120128,KN ,613,BS ,94,Early Childhood Education ,3970,ECh: Mathematics ,3,0,3,0,10KN3970BS,,1
2012,120128,KN ,613,BS ,94,Early Childhood Education ,3975,ECh: Psychology ,4,0,4,0,10KN3975BS,,1
2012,120128,KN ,613,BS ,95,Elementary Education ,3936,EIEd: Anthropology ,1,0,1,0,10KN3936BS,,1
2012,120128,KN ,613,BS ,95,Elementary Education ,3939,EIEd: Biology ,1,0,1,0,10KN3939BS,,1
2012,120128,KN ,613,BS ,95,Elementary Education ,3942,EIEd: Earth Science ,1,0,1,0,10KN3942BS,,1
2012,120128,KN ,613,BS ,95,Elementary Education ,3950,EIEd: Music ,2,0,2,0,10KN3950BS,,1
2012,120128,KN ,613,BS ,95,Elementary Education ,3953,EIEd: Political Science ,1,0,1,0,10KN3953BS,,1
2012,120128,KN ,613,BS ,95,Elementary Education ,3954,ElEd: Psychology ,9,0,9,0,10KN3954BS,,1
2012,120128,KN ,613,BS ,95,Elementary Education ,3955,ElEd: Sociology ,3,0,3,0,10KN3955BS,,1
2012,120128,KN ,613,BS ,95,Elementary Education ,3956,EIEd: Theatre ,2,0,2,0,10KN3956BS,,1
2012,120128,KN ,613,BS ,95,Elementary Education ,3996,EIEd: French ,1,0,1,0,10KN3996BS,,1
2012,120128,KN ,613,BS ,95,Elementary Education ,3997,EIEd: German ,1,0,1,0,10KN3997BS,,1
2012,120128,KN ,613,BS ,95,Elementary Education ,5193,General Sciences ,15,1,14,0,10KN5193BS,,0.933333333
2012,120128,KN ,613,BS ,95,Elementary Education ,5194,ESL/Bilingual Education ,8,0,8,0,10KN5194BS,,1
2012,120128,KN ,613,EDM ,95,Elementary Education ,  ,  ,1,0,1,0,10KS0211EDM,,1
2012,120128,KN ,613,EDM ,5082,Early Childhood Education ,  ,  ,1,0,1,0,10KS5082EDM,,1
2012,120128,KN ,613,EDM ,8527,Secondary Education ,  ,  ,1,1,0,0,10KS8527EDM,,0
2012,120128,KN ,613,EDM ,8527,Secondary Education ,5224,English ,4,1,3,0,10KS8527EDM,,0.75
2012,120128,KN ,613,EDM ,8527,Secondary Education ,5225,Social Studies ,6,4,2,0,10KS8527EDM,,0.333333333
2012,120128,KN ,613,EDM ,8527,Secondary Education ,5226,Sciences ,4,2,2,0,10KS8527EDM,,0.5
2012,120128,KN ,613,EDM ,8527,Secondary Education ,5227,Mathematics ,1,1,0,0,10KS8527EDM,,0
2012,120128,KN ,613,MA ,1144,Curriculum and Instruction ,  ,  ,7,1,6,0,10KS1144MA,,0.857142857
2012,120128,KN ,613,MS ,1144,Curriculum and Instruction ,  ,  ,4,1,3,0,10KS1144MS,,0.75
2012,120128,KN ,613,BS ,94,Early Childhood Education ,3967,ECh: History ,2,0,2,0,10KN3967BS,,1
2012,120128,KN ,613,BS ,94,Early Childhood Education ,4014,ECh: Spanish ,6,0,6,0,10KN4014BS,,1
2012,120128,KN ,613,BS ,95,Elementary Education ,3946,EIEd: History ,12,3,9,0,10KN3946BS,,0.75
2012,120128,KN ,613,BS ,95,Elementary Education ,3949,EIEd: Mathematics ,88,9,79,0,10KN3949BS,,0.897727273
2012,120128,KN ,613,BS ,95,Elementary Education ,4004,EIEd: Spanish ,34,3,31,0,10KN4004BS,,0.911764706
2012,120128,KN ,613,CAS ,1144,Curriculum and Instruction ,  ,  ,1,0,1,0,10KS1144CAS,,1
